Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
4.400571   319.065277   801.084053   2388.759382   3732.397857
4.406821   324.016006   797.835635   2328.145326   3723.154714
4.413071   331.385022   789.155897   2212.675363   3719.071627
4.419321   323.631422   804.010930   2411.684818   3716.426881
4.425571   331.323813   815.139352   2458.869277   3722.654118
4.431821   321.621682   787.450686   2406.175611   3688.788954
4.438071   325.877288   782.436903   2333.901965   3701.768508
4.444321   324.466448   815.250190   2216.985687   3689.546478
4.450571   326.142534   833.104647   2342.864036   3684.600740
4.456821   329.291472   818.327633   2401.420716   3656.349985
4.463071   339.950332   785.846043   2327.949357   3668.887344
4.469321   358.789889   728.423812   2328.647830   3686.774823
4.475571   294.584012   540.148369   2472.611703   3726.343855
4.481821   329.062755   697.467169   2514.102188   3726.813271
4.488071   336.734801   718.117637   2456.861639   3731.495800
4.494321   188.752929   465.130774   2480.905838   3750.932603
4.500571   311.373991   363.769769   2459.880429   3646.332278
4.506821   364.153187   1025.652880   2456.322897   3717.855223
4.513071   425.540759   1415.213500   2368.354287   3672.352019
4.519321   570.810386   1521.154048   2413.605122   3580.181163
4.525571   694.810286   1541.060523   2448.181852   3591.332453
4.531821   763.247747   1611.307484   2426.784055   3729.351825
4.538071   791.988985   1727.750874   2521.269012   3634.956876
4.544321   731.629405   1677.704153   2680.854648   3572.600821
4.550571   839.435554   1483.324883   2646.626913   3792.530626
4.556821   1051.016265   1362.359582   2979.634523   3955.096796
4.563071   727.505821   1487.998680   2965.345528   3756.475396
4.569321   603.292415   1368.418105   2608.451707   3787.376611
4.575571   779.046972   1532.098491   2560.160264   3763.338216
4.581821   818.450024   1520.525330   2531.396600   3667.799402
4.588071   911.560878   1497.663333   2534.360254   3698.624882
4.594321   884.243546   1590.675622   2576.836376   3527.499996
4.600571   881.923731   1618.003781   2605.920381   3511.068336
4.606821   725.862789   1448.131810   2442.905958   3484.220179
4.613071   460.067882   1429.940345   2437.967159   3600.037782
4.619321   419.162609   1398.957634   2527.871212   3606.716680
4.625571   1143.908659   2041.201972   3125.790593   4681.688692
4.631821   1268.386620   2177.409166   3150.229015   4624.786467
4.638071   1376.471838   2867.482197   3295.551507   4747.650321
4.644321   1448.376976   2968.596855   3489.406990   4754.281989
4.650571   821.248941   1472.750979   2750.615730   3746.003746
4.656821   848.261987   1683.005272   2910.297225   3905.704872
4.663071   868.615718   1646.650607   3012.925063   3887.669186
4.669321   863.858438   1657.994097   2764.923991   3706.187679
4.675571   821.441492   1673.962298   2641.409378   3583.286954
4.681821   824.097522   1757.096033   2651.389311   3620.819495
4.688071   858.711405   1884.597422   2705.482607   3597.583074
4.694321   870.121323   1905.385190   2938.879917   4057.186623
4.700571   807.548650   1826.718627   2784.867020   3977.188534
4.706821   808.456382   1777.663410   2796.433527   3678.077242
4.713071   848.873737   1642.270659   2589.201059   3748.739132
4.719321   918.673352   1674.757478   2624.842596   3724.291992
4.725571   905.437750   1718.837140   2828.881531   3819.510897
4.731821   915.859283   1784.183034   2837.185618   3734.738456
4.738071   896.328945   1775.367464   2745.957037   3709.017278
4.744321   902.994901   1746.179553   2684.157909   3682.214257
4.750571   925.962907   1733.082019   2482.897685   3659.110385
